X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
936|H	NA	NA	NA	NA	24.2290627483544	NA
937|H	NA	NA	NA	NA	24.2290627483544	NA
938|H	NA	NA	25.8236271642968	24.0129055101882	NA	NA
945|H	NA	21.7544131094731	NA	NA	NA	NA
949|H	NA	NA	NA	NA	NA	21.9054877487266
950|H	NA	NA	NA	20.0753620624379	NA	NA
951|H	NA	24.8960548883415	NA	NA	26.3374966979177	NA
952|H	NA	23.4961985052392	NA	NA	25.6390067344251	NA
953|H	20.728239040991	24.27261653383	NA	22.1613248441724	21.9658679612608	NA
954|H	21.7254693296682	23.6960087000211	NA	24.8076372137661	22.1064646250412	NA
955|H	NA	19.7530941291161	NA	NA	NA	NA
956|H	NA	20.1152841844944	NA	NA	NA	NA
957|H	NA	24.6869164361495	28.0651201194179	NA	26.893986962902	24.7666677960323
958|H	NA	20.3833801094	NA	NA	NA	NA
960|H	NA	NA	NA	NA	NA	24.0085985633503
961|H	23.8399298038556	25.1974024927554	NA	22.4449856489052	22.8182389880458	NA
962|H	25.4067294391669	NA	22.4948507220875	22.4493580986023	NA	23.0057376719565
963|H	NA	NA	NA	NA	NA	24.2202313934526
964|H	NA	NA	NA	NA	NA	24.2202313934526
965|H	NA	NA	NA	NA	NA	24.2202313934526
966|H	NA	21.8768396814381	NA	NA	19.924740641954	NA
967|H	NA	21.5389425601318	NA	NA	NA	23.2207024995275
968|H	21.8623399489254	23.7638521998583	NA	22.5384643582334	22.6476677626102	20.4816419220482
969|H	NA	25.4536596525476	NA	NA	23.7787115211912	NA
970|H	23.4383153429102	NA	NA	NA	NA	NA
971|H	NA	19.0160541903032	NA	NA	20.1455479214989	NA
972|H	NA	19.0160541903032	NA	NA	20.1455479214989	NA
973|H	NA	22.8688686868175	NA	24.3593325607859	25.710540821806	NA
974|H	25.1834362640996	26.4670351634688	22.4730951350979	24.9246111463333	26.4251086897065	22.4340691277277
975|H	NA	20.7076309369903	22.6076468049234	NA	24.7656208084419	23.6719218142934
977|H	24.6846461605678	27.5389681621576	22.7780462526747	24.7442243725051	25.510654991649	NA
978|H	NA	23.2401317009746	NA	21.2022198215974	23.3178556951033	NA
985|H	NA	23.3853359646956	NA	NA	21.253039742146	NA
986|H	NA	NA	NA	NA	NA	19.5653049130705
987|H	24.9392747582521	22.0734155266709	NA	22.3035888467811	21.0550205137502	NA
988|H	NA	24.4072618884766	19.9613791073398	NA	24.7085554134111	22.5062151385835
