X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
1416|L	208110	2384400	NA	NA	NA	NA
1417|L	41958000	237390000	14040000	74917000	407920000	5679600
1418|L	41958000	237390000	12521000	74917000	407920000	5679600
1419|L	41713000	191440000	12521000	72882000	385740000	5679600
1420|L	NA	NA	10407000	NA	3396600	2142800
1421|L	19678000	149770000	21477000	7335100	195660000	12590000
1422|L	8427600	NA	NA	7508600	NA	NA
1423|L	8427600	NA	NA	7508600	NA	226970
1424|L	602890	NA	NA	181590	NA	NA
1425|L	NA	11200000	NA	NA	15658000	NA
1426|L	NA	23306000	NA	1197400	20004000	NA
1427|L	NA	NA	NA	NA	8711900	NA
1428|L	NA	82662000	NA	NA	NA	808550
1429|L	NA	20392000	NA	NA	NA	NA
1433|L	3466800	6270300	NA	4269900	NA	837190
1434|L	NA	12126000	NA	894720	4073100	NA
1438|L	NA	219990000	NA	2131400	27176000	NA
1439|L	NA	6395800	NA	NA	33057000	NA
1445|L	NA	118460000	522800	NA	34343000	2494200
1446|L	NA	4619100	37751000	NA	NA	NA
1447|L	3668200	113050000	2595300	3321000	188910000	5500300
1449|L	NA	22592000	NA	NA	9901900	NA
1450|L	NA	20535000	NA	NA	304810	NA
1451|L	NA	5211800	NA	266620	9956900	NA
1452|L	NA	1615800	NA	NA	2359200	NA
1453|L	NA	NA	NA	NA	46661000	NA
1454|L	NA	NA	NA	NA	46661000	NA
1455|L	NA	38349000	NA	844390	NA	NA
1456|L	NA	8728300	NA	419830	4852000	NA
1460|L	NA	24648000	NA	NA	NA	NA
1461|L	NA	12606000	NA	8735300	NA	NA
1462|L	NA	12606000	NA	8735300	NA	NA
1463|L	NA	12606000	NA	8735300	NA	NA
1464|L	NA	8268300	NA	NA	NA	NA
1465|L	NA	24267000	NA	NA	33397000	NA
1466|L	8798100	54359000	53505000	39865000	98253000	9589600
1467|L	NA	NA	12476000	NA	157600000	18615000
1468|L	NA	NA	27668000	NA	NA	50906000
1469|L	NA	NA	27668000	NA	NA	50906000
1470|L	NA	198820000	1739400	NA	42688000	2137000
1471|L	NA	NA	NA	1798500	NA	NA
1472|L	NA	NA	NA	1798500	NA	NA
1473|L	282400	NA	NA	NA	NA	NA
1474|L	NA	NA	1361600	524690	1143900	NA
1475|L	NA	1752100	NA	NA	NA	18048000
1476|L	NA	NA	NA	NA	2102900	NA
1478|L	NA	NA	NA	NA	NA	7193700
1479|L	NA	20057000	NA	NA	85245000	NA
1480|L	NA	NA	NA	NA	24589000	NA
1481|L	NA	NA	217540	NA	NA	NA
1482|L	NA	NA	217540	NA	NA	NA
1484|L	NA	NA	38577000	NA	NA	NA
1486|L	NA	NA	1030100	896550	NA	NA
1487|L	NA	NA	NA	NA	10176000	NA
1489|L	902200	NA	NA	575770	NA	NA
1490|L	NA	18642000	NA	NA	NA	NA
1493|L	NA	NA	NA	NA	NA	1628100
1494|L	NA	NA	NA	NA	NA	1628100
1496|L	NA	NA	NA	1576000	NA	NA
1498|L	5504000	97671000	2378200	336190	7503400	176770
1499|L	1433200	100060000	1100700	6395000	4061700	NA
1500|L	912370	NA	NA	1402400	NA	NA
1501|L	NA	9408000	NA	NA	NA	NA
1503|L	NA	36192000	NA	NA	30588000	NA
1504|L	588220	NA	NA	533890	NA	NA
1505|L	1326900	148820000	1699400	1939600	95346000	4281300
1506|L	NA	27303000	NA	NA	14097000	NA
1507|L	983640	NA	NA	NA	NA	NA
1508|L	NA	1491600	NA	NA	NA	NA
1509|L	293170	NA	2738200	674040	NA	3964800
1510|L	47601000	1782900	NA	37286000	3873300	NA
1511|L	NA	60203000	NA	NA	NA	NA
1513|L	2488900	NA	NA	NA	NA	NA
1515|L	80432	9028700	NA	135600	NA	79661
1516|L	NA	NA	NA	NA	13544000	NA
1518|L	796380	NA	NA	NA	NA	NA
1519|L	555160	293690	2891800000	2410000	NA	2786300000
1520|L	NA	4413400	NA	NA	NA	NA
1524|L	2155300	356300000	63791	1762100	296080000	494020
1526|L	4911400	50108000	903230	2796400	18329000	213420
1528|L	NA	NA	475850	1195600	54642000	NA
1530|L	167320	NA	NA	NA	NA	NA
1531|L	NA	NA	17804000	NA	NA	15541000
1532|L	NA	NA	696640	NA	NA	NA
1533|L	NA	NA	NA	745580	NA	NA
1534|L	NA	60485000	17963000	1757200	105080000	7069200
1539|L	6154600	3022500000	4405600	1662000	5998200000	1303000
1540|L	5255200	4784900000	16910000	1662000	7798100000	1303000
1541|L	NA	NA	NA	NA	2453800	NA
1542|L	NA	NA	NA	1086400	2885500	4903900
1544|L	NA	1501600	NA	NA	NA	25514000
1546|L	NA	72890000	NA	NA	2978900	NA
1547|L	NA	1246700	NA	NA	NA	NA
1548|L	266850	NA	775390	667130	NA	NA
1549|L	12166000	131660000	4475500	12865000	129720000	29891000
1550|L	12166000	131660000	4475500	12865000	129720000	29891000
1552|L	NA	NA	NA	NA	71150000	NA
1553|L	NA	NA	NA	NA	40819000	NA
1554|L	NA	NA	NA	NA	123850000	NA
1555|L	1855300	NA	NA	2037500	NA	NA
1556|L	3248900	103740000	1491400	926010	50014000	5495900
1557|L	3641900	92524000	39273000	403610	332940000	2889500
1558|L	NA	NA	NA	NA	1470400	NA
1563|L	NA	NA	NA	923540	15458000	NA
1564|L	NA	NA	4741800	NA	NA	NA
1565|L	288620	2463800	NA	41298	NA	NA
1566|L	470110	NA	166250	NA	NA	NA
1568|L	1714000	39105000	3317400	1611100	104560000	3016800
1569|L	NA	NA	NA	NA	4265500	NA
1570|L	2125600	33421000	1699700	NA	63238000	1083800
1571|L	5196200	48005000	6051000	4620300	58057000	1234400
1572|L	NA	NA	NA	NA	NA	58713000
1573|L	NA	NA	NA	7249400	NA	3161200
1574|L	NA	NA	2273900	NA	NA	1225100
1575|L	308250	453620000	NA	NA	37079000	2678400
1577|L	NA	NA	NA	NA	117040	NA
1580|L	NA	2294300	NA	NA	9801200	NA
1581|L	2923400	37771000	NA	NA	76987000	NA
1582|L	18976000	324600000	70771000	25731000	209400000	318730000
1583|L	68060000	666440000	11385000	14933000	656770000	25960000
1584|L	NA	NA	NA	65887	NA	NA
1585|L	NA	22629000	NA	NA	9001100	NA
1586|L	NA	38126000	93386	967600	24791000	2575300
1588|L	2667200	344160000	NA	110470	334140000	NA
1589|L	1157900	107620000	NA	NA	3608900	NA
1590|L	9242400	574180000	6551500	13005000	578670000	56788000
1591|L	1164700	99420000	NA	114820	121430000	14788000
1592|L	NA	2730300	NA	NA	926280	NA
1593|L	NA	2730300	NA	NA	926280	NA
1595|L	NA	2693700	NA	NA	5564400	NA
1597|L	NA	8190200	2200500	1485600	NA	NA
1598|L	NA	NA	137640	NA	24534000	NA
1603|L	315030	NA	NA	405970	NA	NA
1604|L	315030	NA	NA	405970	NA	NA
1608|L	NA	NA	NA	344920	NA	NA
1609|L	455070	NA	NA	344920	NA	NA
1610|L	NA	2714900	1686600	NA	NA	NA
1611|L	570230	NA	NA	NA	NA	NA
1612|L	570230	NA	NA	NA	NA	NA
1613|L	9324300	26814000	NA	8574900	13248000	NA
1614|L	NA	NA	321160000	NA	4828400	80206000
1615|L	NA	NA	321160000	NA	4126700	70606000
1616|L	1158500	NA	503710	NA	NA	NA
1617|L	2120000	NA	NA	1388800	2085700	NA
1619|L	142860	NA	NA	NA	NA	NA
1621|L	NA	NA	NA	12489000	12672000	103620000
1623|L	19614000	11359000	NA	14242000	17049000	NA
1624|L	1323800	52332000	133070	1640500	25523000	NA
1630|L	NA	19542000	NA	698310	2776700	NA
1631|L	NA	37929000	NA	NA	13382000	NA
1632|L	NA	NA	NA	3475900	413410000	NA
1633|L	NA	NA	10236000	NA	NA	NA
1634|L	NA	150870000	4349600	236980	368840000	NA
1635|L	3495200	NA	NA	236980	NA	NA
1637|L	2613500	31746000	NA	NA	40945000	NA
1639|L	NA	NA	NA	103000	NA	NA
1640|L	1559300	NA	NA	NA	NA	NA
1641|L	5074900	84062000	1846500	5022300	120960000	257720
1642|L	NA	NA	NA	NA	2730900	NA
1643|L	2382900	NA	NA	NA	NA	NA
1644|L	3080000	NA	NA	NA	NA	NA
1646|L	NA	NA	NA	4596100	NA	NA
1647|L	NA	NA	881390	NA	NA	6632600
1649|L	NA	NA	1008200	NA	NA	NA
1650|L	NA	NA	1008200	NA	NA	NA
1651|L	NA	3250700	NA	NA	2719900	NA
1652|L	NA	14429000	NA	NA	25484000	2324500
1653|L	NA	20742000	7856400	1557000	NA	NA
1654|L	NA	211670000	NA	939420	352820000	NA
1656|L	12910000	NA	334160000	NA	NA	NA
1657|L	NA	2639600	NA	287180	1281600	NA
1658|L	2573400	50409000	7894400	74838	42377000	15990000
1659|L	NA	6371400	NA	366590	747430	NA
1661|L	NA	NA	NA	NA	NA	4581000
1662|L	NA	NA	NA	NA	17408000	NA
1664|L	NA	5830900	NA	NA	3258000	NA
1665|L	NA	255970000	NA	1401200	138490000	NA
1666|L	528620	88090000	34431000	NA	457420000	11686000
1667|L	NA	NA	689620	NA	NA	NA
1668|L	NA	4443500	NA	NA	12855000	NA
1669|L	NA	9331400	NA	NA	2737300	NA
1670|L	NA	9447100	NA	280290	3465100	NA
1671|L	968370	5742800	NA	524840	664440	NA
1672|L	NA	8486300	NA	NA	NA	NA
1673|L	NA	NA	NA	NA	6128400	NA
1675|L	NA	NA	NA	637600	17042000	NA
1676|L	NA	NA	NA	1239700	NA	NA
1678|L	2080900	10281000	34979000	2171200	NA	NA
1679|L	NA	535630	NA	NA	NA	NA
1680|L	74462	5993600	NA	NA	7297800	NA
1684|L	NA	NA	NA	24492000	NA	NA
1685|L	969790	NA	2310200	323560	NA	119160
1686|L	682220	66316000	4892800	470220	99505000	2244600
1687|L	NA	27723000	552060	NA	78701000	NA
1689|L	2631600	395310000	5092600	7480700	585690000	1294600
1692|L	5006300	200460000	475390	9268200	329550000	NA
1695|L	NA	NA	NA	3738900	NA	NA
1699|L	381540	NA	NA	335010	NA	NA
1700|L	NA	NA	NA	NA	388180000	32305000
1701|L	NA	NA	NA	NA	NA	201120
1702|L	239300	49764000	NA	957490	349350000	NA
1703|L	NA	803890000	10520000	NA	870230000	87464000
1704|L	3229200	1182700000	11271000	NA	2016900000	87464000
1705|L	3229200	1182700000	11271000	NA	2018200000	87464000
1707|L	NA	22595000	NA	NA	NA	NA
1708|L	NA	16023000	NA	181350	50973000	NA
1712|L	26638000	308260000	48276000	29843000	506360000	12617000
1713|L	478320	50460000	NA	9821300	NA	NA
1714|L	NA	NA	NA	NA	NA	69033
1715|L	NA	NA	NA	NA	NA	69033
1716|L	NA	97146000	1363300	2820000	138060000	494550
1721|L	343830	67765000	1021500	3812500	17018000	4060300
1722|L	NA	NA	NA	NA	10368000	NA
1723|L	NA	3653900000	NA	NA	87319000	NA
1725|L	1170400	62629000	919390	3213000	96257000	198170
1726|L	NA	7350500	NA	NA	NA	NA
1727|L	2173900	NA	NA	NA	NA	NA
1729|L	NA	NA	NA	NA	452490	NA
1730|L	NA	NA	NA	NA	452490	NA
1732|L	NA	NA	NA	7843.2	NA	NA
1733|L	NA	8361600	NA	NA	23080000	NA
1734|L	NA	NA	NA	NA	NA	2214400
1735|L	NA	7462100	NA	NA	8949300	NA
1736|L	NA	NA	NA	NA	2319000	NA
1737|L	NA	NA	NA	NA	NA	146510
1738|L	NA	NA	210470	NA	25074	NA
1739|L	1165000	NA	NA	1253500	NA	NA
1743|L	NA	NA	NA	227300	NA	NA
1744|L	NA	NA	NA	NA	17581000	NA
1745|L	NA	NA	NA	NA	16066000	NA
1746|L	NA	NA	NA	15179000	NA	NA
1748|L	1563600	NA	NA	NA	12815000	71666
1750|L	NA	NA	NA	5848500	NA	NA
1751|L	8389500	NA	NA	4783200	NA	NA
1752|L	39209000	8430000	NA	4783200	NA	NA
1753|L	3192300	41281000	3586200	NA	67851000	7948100
1755|L	2295800	NA	NA	NA	NA	NA
1756|L	NA	NA	NA	2741000	6547100	NA
1757|L	NA	NA	4104100	2902100	NA	58248
1758|L	NA	NA	2319100	NA	NA	1744200
1759|L	NA	2993900	NA	NA	NA	2501700
1760|L	NA	4658300	NA	NA	7691900	NA
1763|L	237770	10878000	1779600	167800	6311300	157650
1765|L	NA	NA	NA	NA	4923100	NA
1766|L	NA	NA	313270000	NA	NA	NA
1767|L	NA	NA	NA	NA	4195800	NA
1770|L	NA	NA	NA	NA	1444300	NA
1776|L	NA	NA	NA	2066500	NA	NA
1777|L	NA	NA	NA	2066500	NA	NA
1782|L	NA	32188000	NA	NA	14753000	NA
1783|L	NA	32188000	NA	NA	14753000	NA
1787|L	NA	44511000	NA	6281300	NA	NA
1788|L	NA	NA	147820	NA	NA	23404
1789|L	NA	18054000	NA	NA	7120200	NA
1790|L	NA	1046100	NA	NA	1250700	884500
1795|L	NA	16291000	1252000	220950	28791000	NA
1796|L	NA	NA	NA	1569600	NA	NA
1797|L	NA	NA	NA	NA	3223300	NA
1798|L	NA	NA	NA	NA	23494000	NA
1799|L	NA	NA	NA	2260100	NA	NA
1801|L	NA	NA	NA	NA	NA	133760
1803|L	NA	NA	NA	NA	12839000	NA
1805|L	NA	NA	NA	1935200	NA	NA
1806|L	NA	39163000	NA	NA	39597000	NA
1807|L	NA	3691100	NA	NA	NA	NA
1814|L	NA	NA	NA	44772	NA	NA
1815|L	NA	87542	NA	NA	195220	NA
1816|L	NA	11897000	NA	NA	33015000	NA
1817|L	NA	NA	NA	NA	5316600	NA
1818|L	NA	NA	NA	504240	NA	NA
1819|L	NA	NA	NA	NA	NA	126960000
1821|L	NA	NA	NA	NA	904250	NA
1824|L	NA	NA	4615400	NA	NA	5654800
1828|L	NA	2443800	NA	1132400	NA	NA
1829|L	NA	1718300	NA	NA	NA	NA
1831|L	4417300	26163000	8463900	6593600	16226000	NA
1832|L	NA	NA	NA	NA	6667100	NA
1833|L	NA	7072700	NA	NA	NA	NA
1834|L	1494700	104550000	2014200000	52237000	NA	NA
1835|L	NA	1440200	NA	NA	NA	NA
1836|L	NA	NA	392730	NA	19282000	194420
1840|L	NA	NA	NA	3764700	28881000	1351300
1848|L	NA	11305000	NA	NA	NA	NA
1849|L	NA	NA	NA	NA	3201000	NA
1852|L	NA	17128000	NA	427690	17476000	NA
1853|L	NA	NA	2489800	NA	NA	NA
1854|L	3752200	109160000	NA	5105100	50907000	NA
1855|L	NA	NA	3484700	NA	NA	NA
1857|L	3326500	3985200	NA	431150	NA	NA
1858|L	NA	NA	NA	NA	5998600	2377900
1859|L	NA	NA	NA	NA	NA	4121600
1860|L	10705000	40809000	1125100	1264800	65151000	NA
1861|L	479860	NA	1529300	1082100	NA	NA
1862|L	NA	NA	NA	NA	NA	6188100
1863|L	NA	417530	NA	NA	NA	NA
1864|L	NA	NA	193080	NA	NA	NA
1868|L	NA	NA	NA	724170	8748800	NA
1870|L	NA	713120	NA	NA	NA	NA
1872|L	NA	26690000	NA	NA	41240000	NA
1873|L	NA	NA	1011100	NA	5876000	NA
1874|L	NA	NA	NA	NA	199610	NA
1878|L	217590	4163300	NA	NA	988470	NA
1879|L	NA	1266900	NA	NA	NA	NA
1880|L	2408200	41327000	3254100	14581000	110190000	3865100
1881|L	2716500	40865000	NA	8748500	32837000	2086600
1882|L	230800	NA	254340	NA	NA	NA
1883|L	1050000	15391000	5083200	593850	19182000	290480
1884|L	NA	NA	NA	NA	NA	13592000
1886|L	NA	6375600	NA	NA	NA	NA
1887|L	789050	NA	NA	NA	11258000	NA
1890|L	NA	NA	NA	NA	522880	NA
1892|L	2051800	NA	NA	NA	NA	NA
1893|L	NA	NA	8804300	NA	NA	19360000
1894|L	NA	NA	NA	8581500	NA	NA
1895|L	NA	NA	NA	NA	7525300	NA
1896|L	NA	5426700	2131300	NA	NA	NA
1897|L	NA	NA	15850000	NA	NA	NA
1898|L	639610	NA	NA	1075600	NA	NA
1899|L	NA	NA	2243100	NA	NA	NA
1901|L	16452000	375950000	30013000	16914000	470010000	98820000
1903|L	337350	NA	NA	NA	NA	NA
1904|L	NA	35807000	1054500	NA	NA	20704000
1905|L	NA	35807000	36697000	NA	NA	20704000
1908|L	794190	NA	NA	NA	NA	32810000
1910|L	NA	8268300	NA	NA	NA	NA
1911|L	NA	8268300	NA	NA	NA	NA
1912|L	NA	NA	5069300	NA	NA	37023000
1913|L	NA	NA	NA	NA	NA	1262800
1914|L	NA	20071000	NA	NA	NA	NA
1915|L	712520	9932100	NA	NA	4381800	NA
1916|L	NA	NA	1039000	NA	NA	NA
1917|L	NA	NA	18073000	NA	1952000	10938000
1918|L	487620	2575800	79403000	NA	NA	5540200
1919|L	1950800	44982000	11492000	1611100	145560000	3297800
1920|L	NA	12785000	NA	NA	NA	NA
1921|L	287310	NA	NA	221290	561280	NA
1922|L	226710	NA	NA	221290	NA	NA
1923|L	NA	135670000	11150000	690470	238890000	9118200
1925|L	NA	23245000	2240900	1110100	44024000	NA
1926|L	NA	NA	NA	1132500	NA	NA
1928|L	NA	NA	NA	58459	NA	NA
1929|L	NA	43960000	14760000	NA	47828000	9787300
1930|L	NA	NA	3309400	NA	12500000	1831700
1931|L	NA	4492300	NA	NA	NA	NA
1932|L	454700	9249900	NA	NA	NA	NA
1937|L	NA	NA	1640100	3166100	NA	NA
1938|L	166720	NA	NA	NA	NA	NA
1939|L	NA	NA	63029000	NA	33710000	NA
1941|L	NA	44554000	8866300	424980	27056000	NA
1942|L	977770	NA	NA	NA	NA	NA
1943|L	NA	3914700	NA	NA	NA	NA
1945|L	NA	NA	NA	1638900	NA	NA
0|M	NA	11791000	NA	NA	99793000	NA
1|M	10088000	NA	88776000	NA	NA	NA
2|M	10088000	NA	88776000	NA	NA	NA
3|M	NA	53292000	365300	540570	1117000	NA
4|M	NA	NA	NA	NA	NA	11552000
5|M	3004600	119790000	5163300	4011700	79263000	30083000
7|M	NA	15699000	NA	NA	NA	NA
8|M	NA	NA	NA	441370	1644900	NA
9|M	NA	NA	4282800	441370	1644900	NA
10|M	NA	NA	NA	NA	281430	NA
11|M	362180	33709000	NA	NA	NA	NA
12|M	362180	33709000	NA	NA	NA	NA
13|M	64613000	1873100000	68786000	42516000	2316600000	90804000
15|M	7593900	69744000	NA	9954100	6348900	NA
16|M	2896500	6238400	NA	NA	NA	24902000
17|M	NA	NA	851320	NA	10848000	NA
18|M	NA	40169000	NA	NA	NA	NA
19|M	2490000	296870000	5635300	5075600	336610000	2436100
21|M	NA	51459000	NA	NA	NA	112740000
22|M	95999	210030	NA	NA	628290	1560.4
23|M	NA	456930	NA	NA	NA	NA
24|M	NA	456930	NA	NA	NA	NA
25|M	NA	3462000	888340	124860	279610	NA
26|M	NA	NA	410510	NA	3916400	1282700
27|M	NA	933300	59545	NA	917340	NA
28|M	NA	7819600	25881	NA	1406900	NA
29|M	NA	23061000	41731	134590	4449400	1027600
30|M	NA	NA	NA	182370	NA	NA
31|M	NA	NA	4228700	NA	NA	NA
32|M	NA	NA	4228700	NA	NA	NA
33|M	627680	46606000	422530	466410	82443000	3044700
34|M	NA	1563000	1625200	NA	NA	986610
35|M	39067000	969910000	95086000	52242000	1499400000	55227000
36|M	81122000	2675700000	161400000	90566000	2221500000	90086000
37|M	23549000	95842000	39121000	11458000	496410000	11967000
38|M	29341000	995260000	71569000	36982000	976540000	30773000
40|M	2684500	193010000	3400000	1919600	292260000	9657400
42|M	NA	NA	NA	295580	NA	NA
43|M	NA	NA	NA	NA	1186900	NA
46|M	NA	NA	NA	NA	NA	214350000
47|M	NA	185380	NA	NA	NA	NA
48|M	NA	931700	NA	NA	NA	NA
49|M	NA	931700	NA	NA	NA	NA
53|M	NA	NA	NA	NA	NA	73953
55|M	NA	8637600	2164400	122310	4118700	261930
56|M	NA	NA	165690000	8180500	2171100	148270000
57|M	NA	NA	NA	868440	NA	NA
58|M	NA	NA	NA	NA	7288500	NA
59|M	NA	52537000	NA	NA	54712000	NA
60|M	NA	NA	132400	NA	NA	NA
61|M	NA	NA	NA	NA	231640000	NA
62|M	NA	NA	NA	NA	231640000	NA
63|M	802110	8097300	760690	6221700	4142500	NA
64|M	NA	NA	NA	NA	NA	3300700
66|M	NA	7285000	NA	NA	NA	NA
67|M	NA	7285000	NA	NA	NA	NA
68|M	4333500	NA	NA	5289200	NA	NA
69|M	4507600	NA	NA	5913700	NA	NA
70|M	2336600	701420000	73291000	1101800	368760000	1.21e+08
74|M	NA	NA	NA	128440	NA	NA
75|M	NA	42816000	NA	NA	5021400	NA
76|M	NA	90240000	NA	NA	66926000	863760
77|M	NA	33933000	NA	NA	105120000	NA
78|M	NA	40479000	NA	1421700	126570000	NA
79|M	57704000	NA	NA	209970000	229940000	NA
81|M	1962200	27214000	1306800	NA	NA	NA
82|M	NA	80369000	NA	4365600	70109000	6543400
83|M	NA	2144400	NA	NA	8761200	NA
84|M	NA	98871000	NA	NA	NA	276360
85|M	NA	2848800	225730	NA	2343000	NA
86|M	1044200	157760000	2852000	2211500	79877000	5846600
87|M	NA	17320000	NA	NA	NA	NA
88|M	NA	NA	4028300	NA	NA	NA
89|M	NA	NA	758110	NA	NA	1401500
90|M	NA	2997400	NA	NA	10705000	NA
91|M	NA	2997400	NA	NA	10705000	NA
92|M	6832300	NA	NA	NA	NA	NA
93|M	NA	122660000	NA	NA	84388000	NA
94|M	NA	40992000	NA	NA	82304000	NA
95|M	NA	NA	NA	NA	NA	631890
96|M	NA	NA	NA	NA	NA	631890
97|M	971660	40788000	NA	NA	38398000	NA
98|M	2899800	136490000	9050700	3385800	39845000	35904000
99|M	8677400	56474000	57214000	3816200	28355000	35051000
100|M	NA	18561000	NA	NA	10434000	NA
101|M	NA	24691000	NA	NA	14649000	NA
102|M	7495600	44162000	10433000	5933900	12018000	17587000
103|M	6143900	28708000	704240	1744800	10761000	732590
104|M	1789200	NA	3250100	1532900	NA	5279200
105|M	906900	273780000	NA	NA	184800000	NA
106|M	906900	273780000	NA	NA	184800000	NA
107|M	NA	NA	NA	NA	4103700	NA
108|M	NA	NA	NA	NA	4103700	NA
109|M	NA	NA	NA	NA	4103700	NA
110|M	7148600	104230	NA	312010	NA	NA
111|M	NA	16160000	NA	NA	49697000	NA
112|M	494220	5952300	NA	NA	13312000	NA
116|M	NA	22612000	NA	NA	29215000	NA
117|M	NA	NA	NA	3456600	43628000	NA
118|M	NA	525790000	NA	411290	967380000	NA
120|M	NA	14679000	NA	756590	13064000	NA
121|M	639780	NA	NA	70229	NA	4797800
122|M	NA	5008000	NA	NA	4601300	NA
124|M	NA	324840000	NA	NA	NA	NA
125|M	NA	135010000	NA	NA	255610000	NA
128|M	NA	8189400	NA	309820	5615000	242050
129|M	1512700	133980000	279670	2291500	71374000	NA
130|M	1281500	3300600	NA	364190	NA	NA
132|M	2128400	177900000	NA	NA	13212000	NA
136|M	6264900	231090000	2087800	3856000	210560000	NA
137|M	NA	NA	NA	NA	1491400	NA
138|M	NA	NA	NA	NA	8512900	NA
140|M	NA	8591400	NA	NA	NA	NA
141|M	NA	8435300	NA	NA	37779000	361570
142|M	462300	94805000	205220	NA	43525000	NA
143|M	NA	18484000	NA	NA	9325500	NA
144|M	16117000	658600000	4386500	28130000	1192300000	12365000
145|M	81301000	4326500000	91996000	179910000	5294300000	57595000
148|M	5672900	256440000	NA	1262800	153040000	377460
149|M	NA	NA	NA	NA	24815000	NA
150|M	NA	NA	NA	NA	24815000	NA
151|M	11690000	192810000	4325100	4564900	173950000	NA
152|M	467390	305780000	795450	NA	230930000	552560
158|M	NA	5102000	NA	NA	NA	NA
159|M	2289200	129710000	14598000	1444900	161810000	25181000
160|M	NA	NA	NA	NA	NA	37962000
161|M	NA	NA	NA	NA	3146100	NA
163|M	1583800	154270000	455840	NA	51325000	NA
164|M	NA	NA	123650000	NA	NA	194790000
165|M	16777000	58476000	NA	2636800	27392000	NA
172|M	NA	695930	NA	NA	NA	NA
173|M	NA	28914000	1967900	NA	19254000	4988400
175|M	1511300	1177800000	478030	4699100	1106300000	1986100
176|M	NA	14234000	NA	NA	3158500	NA
177|M	NA	96353000	NA	1794200	21167000	NA
178|M	NA	NA	NA	NA	72087000	NA
179|M	NA	NA	NA	NA	72087000	NA
180|M	NA	NA	NA	NA	72087000	NA
181|M	1200900	23548000	NA	NA	23647000	240510
182|M	NA	3859800	NA	NA	71653000	NA
183|M	NA	12384000	NA	NA	22205000	NA
185|M	NA	NA	NA	NA	113660000	NA
186|M	NA	15603000	NA	166200	13513000	NA
187|M	7189400	NA	NA	NA	4088400	NA
188|M	NA	87630000	NA	4111700	107960000	NA
189|M	2056100	NA	961540	521270	7952600	NA
190|M	3276600	60058000	783260	4861100	45131000	1583500
191|M	10535000	181130000	7151500	12180000	315440000	2899700
192|M	1996200	2061100	NA	NA	NA	NA
193|M	1996200	199440000	NA	NA	335700000	6009700
194|M	4110000	NA	NA	4139800	NA	NA
195|M	NA	233720000	NA	NA	330710000	NA
196|M	NA	183370000	NA	NA	283550000	NA
197|M	480010	NA	NA	NA	NA	NA
198|M	NA	NA	532740	NA	NA	NA
199|M	NA	16501000	5094500	NA	9513300	598790
200|M	NA	151500000	652410	3045800	149680000	NA
201|M	NA	NA	NA	NA	2513700	NA
202|M	NA	NA	1171400	NA	NA	NA
203|M	NA	7150400	5372000	NA	NA	16831000
204|M	NA	NA	30593000	NA	NA	3326300
205|M	NA	34232000	NA	NA	62892000	NA
206|M	NA	5262500	NA	NA	225330000	NA
207|M	NA	5262500	NA	NA	106520000	NA
208|M	NA	52309000	NA	NA	174920000	NA
209|M	NA	NA	NA	1304000	NA	NA
210|M	1062800	NA	NA	NA	NA	NA
211|M	NA	110250000	NA	NA	461370000	NA
212|M	NA	110250000	NA	NA	461370000	NA
213|M	NA	2837900	NA	NA	NA	NA
214|M	41407000	2148700000	94912000	30790000	1942900000	70071000
215|M	NA	16421000	NA	NA	NA	NA
216|M	NA	16421000	NA	NA	NA	NA
217|M	2693200	NA	NA	1639600	NA	NA
218|M	NA	18692000	NA	NA	9132200	NA
219|M	NA	2760600	NA	NA	NA	NA
220|M	NA	NA	NA	419660	6793000	NA
221|M	NA	17148000	NA	NA	11081000	NA
222|M	NA	17864000	NA	NA	6129900	NA
223|M	7550000	38638000	NA	11378000	78541000	NA
224|M	57695000	1375300000	43666000	59678000	2126200000	30754000
225|M	56816000	1412500000	44385000	55410000	2139200000	33704000
226|M	3125100	622570000	14537000	1687300	220300000	NA
227|M	27770000	624570000	43056000	17780000	772890000	144020000
229|M	NA	NA	NA	885160	NA	NA
231|M	755860	785980	NA	1928900	3249000	NA
232|M	1018800	683480000	2236500	4389800	833410000	3417300
233|M	11917000	407630000	1883100	2157900	406200000	16869000
234|M	47361	92760	NA	130080	870400	NA
235|M	NA	2500700	NA	NA	NA	NA
237|M	1645700	41590000	NA	475070	6765200	NA
239|M	4785900	5015400000	4979200	1036000	9123100000	902940
240|M	13950000	373070000	2599700	8730800	361110000	556900
242|M	NA	NA	NA	169800	NA	NA
243|M	NA	10190000	NA	NA	72776000	NA
244|M	NA	10190000	NA	NA	65591000	NA
247|M	NA	3334100	NA	NA	NA	35221000
248|M	11767000	1350600000	6324400	257930	1410500000	5776000
249|M	12134000	1004500000	4095300	11597000	1181900000	5215400
250|M	NA	66605000	744150	403050	71545000	1761400
251|M	1467200	34395000	213130	215020	15561000	NA
252|M	NA	NA	NA	NA	6962800	NA
253|M	NA	NA	NA	NA	6962800	NA
258|M	3018900	32440000	1223400	1452000	27129000	NA
259|M	NA	2452400	NA	NA	7436800	NA
261|M	NA	NA	NA	NA	1279900	NA
262|M	NA	37981000	NA	NA	46622000	NA
263|M	739420	NA	197360	NA	NA	NA
264|M	NA	NA	NA	87116	NA	NA
265|M	NA	2649100	NA	NA	NA	NA
