X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
195|M	NA	25.2676325819459	NA	NA	25.2232530793541	NA
196|M	NA	24.9351291641064	NA	NA	25.0297535862707	NA
197|M	20.0341807904068	NA	NA	NA	NA	NA
198|M	NA	NA	20.1983409437875	NA	NA	NA
199|M	NA	21.7367169522071	23.4809040359403	NA	20.7877717526866	19.8488217063656
200|M	NA	24.7022570628186	20.395978904121	23.56095092823	24.1903672854761	NA
201|M	NA	NA	NA	NA	18.9243387236271	NA
202|M	NA	NA	21.2195979217917	NA	NA	NA
203|M	NA	20.5753636686122	23.5514405160559	NA	NA	24.2614528938858
204|M	NA	NA	25.9699221803741	NA	NA	22.0858604695368
205|M	NA	22.7103363866075	NA	NA	23.023245560228	NA
206|M	NA	20.1553226775844	NA	NA	24.7417079827704	NA
207|M	NA	20.1553226775844	NA	NA	23.7130398158556	NA
208|M	NA	23.2550579395334	NA	NA	24.4171560196335	NA
209|M	NA	NA	NA	22.1150159879332	NA	NA
210|M	21.3785232250932	NA	NA	NA	NA	NA
211|M	NA	24.2791479556976	NA	NA	25.7350075615957	NA
212|M	NA	24.2791479556976	NA	NA	25.7350075615957	NA
213|M	NA	19.3333075469977	NA	NA	NA	NA
214|M	27.5100061215817	28.1339051865864	27.5337809474538	27.1926193512129	27.8428754993604	26.2931145975664
215|M	NA	21.7275834681719	NA	NA	NA	NA
216|M	NA	21.7275834681719	NA	NA	NA	NA
217|M	23.0490962539642	NA	NA	22.4907725889047	NA	NA
218|M	NA	21.9212700261348	NA	NA	20.7367979002355	NA
219|M	NA	19.3045086658841	NA	NA	NA	NA
220|M	NA	NA	NA	20.1335949617246	20.3526811555821	NA
221|M	NA	21.7998606557543	NA	NA	21.0132493316352	NA
222|M	NA	21.84695410736	NA	NA	20.2030807149467	NA
223|M	24.7916482919226	22.8512322891003	NA	25.5993284421058	23.3178738210484	NA
224|M	28.1558515635247	27.6975796884914	26.3904084832616	28.182048773876	27.9693192696286	25.225552942135
225|M	28.0734322447399	27.7223021238581	26.4052339694549	28.0682344025816	28.0000153859958	25.4221898612863
