X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
192|L	21.7340882155498	17.7526857046991	NA	NA	NA	NA
193|L	23.5446849458389	23.717459710801	NA	NA	24.7289269592035	24.5080336866374
194|L	24.28669609717	NA	NA	23.7635164354353	NA	NA
195|L	NA	24.3106297587592	NA	NA	24.63519219461	NA
196|L	NA	24.0708046045569	NA	NA	24.4740816248194	NA
197|L	17.1812795523025	NA	NA	NA	NA	NA
198|L	NA	NA	20.0333739524995	NA	NA	NA
199|L	NA	19.8086665655252	24.0148893217494	NA	19.8437897710115	19.4747899223339
200|L	NA	24.0140969601477	22.0992332194059	24.2889195873515	23.8614186940917	NA
201|L	NA	NA	NA	NA	19.321351798914	NA
202|L	NA	NA	21.1022427527228	NA	NA	NA
203|L	NA	18.9389066243668	25.4713940391348	NA	NA	25.9066152731329
204|L	NA	NA	28.695712724533	NA	NA	28.1204287137675
205|L	NA	22.2016253407375	NA	NA	22.8682917332372	NA
206|L	NA	19.8855476372263	NA	NA	24.7585236058563	NA
207|L	NA	19.9468732881721	NA	NA	23.8796902964928	NA
208|L	NA	22.5069228410933	NA	NA	24.1379520631389	NA
209|L	NA	NA	NA	22.1299338400655	NA	NA
210|L	20.5830883755669	NA	NA	NA	NA	NA
211|L	NA	24.2867527438021	NA	NA	24.3800444450164	NA
212|L	NA	24.2867527438021	NA	NA	24.3800444450164	NA
213|L	NA	19.2110357487281	NA	NA	NA	NA
214|L	28.0597708406994	27.2419772278265	29.6775626708471	27.898383488703	27.3698945207974	27.406091040986
215|L	NA	19.9156925244718	NA	NA	NA	NA
216|L	NA	19.9156925244718	NA	NA	NA	NA
217|L	23.1630618745962	NA	NA	22.6469275444585	NA	NA
218|L	NA	21.2212126393126	NA	NA	20.2376775285036	NA
219|L	NA	18.2084379266196	NA	NA	NA	NA
220|L	NA	NA	NA	19.9030313433522	20.0796964886654	NA
221|L	NA	21.1714685680427	NA	NA	20.6185352448391	NA
222|L	NA	21.4036279637107	NA	NA	20.3281061168661	NA
223|L	25.445834174603	21.822012463666	NA	26.7818803145164	22.7130899199139	NA
224|L	28.2267539400412	26.6692914220368	28.01647674818	28.9757371323517	27.5561804504792	25.5375937733865
225|L	28.2414084291933	26.7160872632307	27.8931356515827	28.7844734419525	27.5710035129919	25.6149342477593
226|L	24.2228343411974	25.8806808758347	26.5038252270337	23.3709868977817	24.2559293047702	NA
227|L	27.4212879729612	25.6064513862826	27.8794143122853	26.9985589222605	26.0876216807198	28.0735538876071
229|L	NA	NA	NA	20.7585934994821	NA	NA
231|L	21.2330965723241	17.9618142721607	NA	22.8288595985816	20.2583178934585	NA
232|L	22.6311179382089	25.9869264678455	23.8842951133584	25.113308283497	26.3358334991937	22.8062673870254
233|L	26.0621750599499	25.016707958769	23.7544292057552	23.85287432173	25.1084798159972	25.3921738027617
234|L	21.7905373926849	20.7224890137979	NA	25.8959634722627	23.7055874312412	22.7453084542851
237|L	22.4407674165601	21.4646908046502	NA	21.7313514442233	20.445780892177	NA
239|L	25.2831733869409	29.3616076141199	26.614699975988	23.2725291168088	30.1962155784033	22.0911082196608
240|L	25.7484408535761	25.0169132084267	23.9088842414378	25.5404236297131	24.7690111297951	20.401991702913
242|L	NA	NA	NA	21.4511845586868	NA	NA
243|L	NA	19.6775010345723	NA	NA	23.4923268074392	NA
244|L	NA	19.6844752135366	NA	NA	23.4201604863977	NA
