id	1h_vs_ud|IB	1d_vs_ud|IB	30m_vs_ud|IB	6h_vs_ud|IB	1h_vs_ud|IB2	1d_vs_ud|IB2	30m_vs_ud|IB2	6h_vs_ud|IB2	1h_vs_ud|KR	1d_vs_ud|KR	30m_vs_ud|KR	6h_vs_ud|KR	ratio_names30m_vs_ud - ratio_names1h_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names1h_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names1h_vs_ud_t	ratio_names30m_vs_ud - ratio_names1h_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names1h_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names1h_vs_ud_B	ratio_names30m_vs_ud - ratio_names6h_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names6h_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names6h_vs_ud_t	ratio_names30m_vs_ud - ratio_names6h_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names6h_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names6h_vs_ud_B	ratio_names30m_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names1d_vs_ud_t	ratio_names30m_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names1d_vs_ud_B	ratio_names1h_vs_ud - ratio_names6h_vs_ud_logFC	ratio_names1h_vs_ud - ratio_names6h_vs_ud_AveExpr	ratio_names1h_vs_ud - ratio_names6h_vs_ud_t	ratio_names1h_vs_ud - ratio_names6h_vs_ud_P.Value	ratio_names1h_vs_ud - ratio_names6h_vs_ud_adj.P.Val	ratio_names1h_vs_ud - ratio_names6h_vs_ud_B	ratio_names1h_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names1h_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names1h_vs_ud - ratio_names1d_vs_ud_t	ratio_names1h_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names1h_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names1h_vs_ud - ratio_names1d_vs_ud_B	ratio_names6h_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names6h_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names6h_vs_ud - ratio_names1d_vs_ud_t	ratio_names6h_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names6h_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names6h_vs_ud - ratio_names1d_vs_ud_B
11778	0.269978318366363	0.171548410762234	-0.0542500001296173	-0.327748013657266	NA	NA	-0.101615352596053	-0.474237513832126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.670971082111059	-0.0860540251810776	3.23543125437917	0.0392458731190258	0.285536963048305	-3.34211451731417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25119	-0.668529909265635	-1.04103995330734	NA	NA	-2.5581007872471	-1.86528576737069	NA	NA	NA	NA	-5.05682528690744	-5.63118994241609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.01787459415972	-2.80349527441905	3.21316942214278	0.0399959503775351	0.289179800352128	-3.36175489389293	NA	NA	NA	NA	NA	NA	-4.17802708207707	-2.80349527441905	-3.34124636058285	0.0359068209228368	0.333722130069927	-3.2463213245827
7807	0.445436491171395	0.40314305096794	0.114329438360436	0.0821807425737018	0.870556965027738	0.575241843790983	-1.97298140655866	-2.89431845464565	0.522452171991431	0.264399565526908	-0.0831948642909567	-1.57117150623666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07391828216639	-0.270327163526783	2.87714543260248	0.0173869025902131	0.203879296126335	-3.3729662771219	NA	NA	NA	NA	NA	NA	-1.87536455953148	-0.270327163526783	-2.60169198724854	0.0275688777607393	0.311157510517644	-3.8150866533876
25651	NA	NA	-6.63743589606925	-2.44544627219594	NA	NA	-0.557799579808202	3.64749294082546	-8.31994840730408	-4.42246179060586	-5.17356743378087	1.52037643681447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.22742277578541	-2.79859875026553	-2.92466430322258	0.0295901526805066	0.252329964409529	-3.37697272782126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31568	NA	NA	0.213813019488358	0.423628308221293	-0.324099263251624	-0.270658678162486	0.333236634386936	0.222228285884268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.647027560304405	0.0996913844277907	-3.1775839814842	0.0412315956281686	0.293675720166295	-3.39335434299119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25349	-0.0366515203107011	0.0976006032174331	-0.0806580024608332	-0.993866657152833	-0.250355745317388	-0.160719411476724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.850363024338788	-0.237441788916841	3.16789147763432	0.0415761781450654	0.294125690017983	-3.40200478058462	NA	NA	NA	NA	NA	NA	-0.962307253023187	-0.237441788916841	-3.58492180217765	0.0294500945251343	0.313508593009949	-3.04334907005544
34192	-0.16814185744101	0.223163445540779	0.00361291002662514	-0.0651027825108187	0.737592720624514	0.343330239655401	-0.00187089308394481	-0.593146402489384	0.897883698642898	-0.0911655063583824	-0.0392710501097385	-0.143357880748871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.756313875858492	0.0919605534790056	2.85743714285703	0.0179685211866571	0.207291834713996	-3.40521674149684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	NA	NA	NA	NA	0.799773645946351	0.236082027346693	NA	NA	1.82758637399525	-0.729320810142954	0.708543098913202	-0.814633452822454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12831346279325	0.338005147206014	3.15261809655976	0.0421263133960078	0.294427081868221	-3.41567399275672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5059	NA	NA	NA	NA	-1.94041550712108	-2.05474716223725	-0.64087508088608	-0.312045535528758	-2.79343129446042	-1.76606557800412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.05487786526199	-1.58459669303962	-3.13867707137864	0.042636209098614	0.295279894728265	-3.42819129091538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35990	0.0600179688605248	0.000768598119960689	-0.471061640620591	-0.466721655951557	0.0979390392796972	-0.0103878794718756	-0.710372628159668	-0.633366283575299	-0.0457249910912522	-0.0555060796010173	0.365368936670011	-1.67209930941351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961473088663113	-0.295095493746215	2.84164124552671	0.0184489169526503	0.209762720623784	-3.4310585276685	NA	NA	NA	NA	NA	NA	-0.902353962662479	-0.295095493746215	-2.66691420550473	0.0247146557334264	0.298740146563084	-3.70915642784782
3479	-0.367234261096057	0.138575490573771	-4.00018731250862	0.405153197182022	-9.7156727198363	-0.121077827623388	0.339348605615647	0.00436293261023742	-6.91256140278965	-0.74266399269326	-0.619535277480231	-0.215760194562448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.72974143965061	-1.81727106355069	-2.83952968776709	0.0185141152898302	0.209762720623784	-3.43451250691962	-5.42343401799304	-1.81727106355069	-2.68773068836354	0.0238676509886596	0.512772605288885	-3.56244313621562	NA	NA	NA	NA	NA	NA
12202	-4.16642490169509	-1.3913679469782	-5.50892379090705	-1.55084304970486	-5.68596695824516	-0.615114007573156	0.246867801871512	0.0279122344200195	-3.31427456989853	-0.823417931697462	-1.46987302347445	-0.850986631622926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.59758299431034	-2.09186773129211	-2.83531310996723	0.0186450103239718	0.210001695227893	-3.44140940443961	-3.44558884786332	-2.09186773129211	-2.71552407473411	0.0227820981903266	0.50844422263307	-3.51766440463888	NA	NA	NA	NA	NA	NA
3455	-0.462108440094577	-0.110087727928804	0.162920017566209	0.104971639714717	NA	NA	0.101916282642806	0.412458975673641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.720823747788756	0.0350117912623319	-3.12276342705512	0.0432274603878088	0.296021648735715	-3.44252701334963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16221	NA	NA	NA	NA	-1.57912180571296	-2.03885035936434	NA	NA	-1.81551110397428	-1.00713471182531	-0.206699309788496	0.222982899576768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.92029935442039	-1.07072239851477	-3.08032779201885	0.0448535046985135	0.302332497923629	-3.4810012643705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35736	NA	NA	NA	NA	NA	NA	-0.150855113435009	0.203541256345761	-0.58841454017989	-0.184807067069147	0.212559952599216	0.181357590218671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.780863963462106	-0.0544363202533995	-3.06497940007451	0.0454598511528565	0.305924784487776	-3.49500510093878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
