id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
890	0.0949667324278807	0.134376046610346	-0.464818258141713	0.0394093141824657	-0.559784990569594	-0.599194304752059
901	0.280256151460541	0.0675881128804846	0.19466911118006	-0.212668038580056	-0.0855870402804805	0.127080998299576
925	-0.219290784820077	-0.248796057787809	-0.0425875937921479	-0.0295052729677321	0.176703191027929	0.206208463995661
936	-0.545466823123012	0.177563814394875	-1.26216703715469	0.723030637517886	-0.71670021403168	-1.43973085154957
940	0.240346349593619	-0.335110354849613	-0.035062184945614	-0.575456704443232	-0.275408534539233	0.300048169903999
950	-0.486186806952012	-0.498684852864245	-0.881686103550569	-0.0124980459122332	-0.395499296598557	-0.383001250686324
955	0.438023630510361	0.145332238989024	0.161368095319234	-0.292691391521337	-0.276655535191127	0.0160358563302105
968	0.118732396654048	0.214647557727602	0.265647333431826	0.0959151610735536	0.146914936777777	0.0509997757042239
971	-0.253755915869499	-0.672687783552484	-0.19193735525649	-0.418931867682986	0.0618185606130088	0.480750428295994
991	0.167569675495795	-0.214396329739187	-0.186439528177778	-0.381966005234982	-0.354009203673574	0.0279568015614087
1000	-0.110141109601251	0.116783572035235	0.00757657407523048	0.226924681636486	0.117717683676482	-0.109206997960004
1017	0.0590414815315807	0.112495366714893	0.235714337891246	0.0534538851833123	0.176672856359666	0.123218971176353
1018	0.0226867206743026	0.0102324435911581	0.130566588283864	-0.0124542770831445	0.107879867609561	0.120334144692705
1021	0.141003549078658	-0.187025066049069	-0.587854057800258	-0.328028615127727	-0.728857606878916	-0.400828991751189
1070	0.0346021010731376	-0.246707356961318	0.0512472537237405	-0.281309458034456	0.0166451526506029	0.297954610685059
1091	0.119285436781598	0.0601718366498265	-0.0147805683673803	-0.0591136001317713	-0.134066005148978	-0.0749524050172068
1103	-0.0904184543314195	0.0122691842654084	-0.110468087782083	0.102687638596828	-0.0200496334506636	-0.122737272047491
1106	0.519790708053589	0.199385940166904	-0.200798023472866	-0.320404767886685	-0.720588731526455	-0.400183963639769
1125	-0.0413394332120762	-0.135725074986904	-0.253926801052485	-0.0943856417748281	-0.212587367840409	-0.118201726065581
1126	0.133233443940711	0.229125794449758	0.230580029730891	0.095892350509047	0.09734658579018	0.00145423528113298
1130	-0.113489242816095	0.023801197476525	0.019166018605523	0.13729044029262	0.132655261421618	-0.00463517887100195
1132	-0.245844613557156	-0.156216833411842	-0.0333655417006563	0.0896277801453139	0.2124790718565	0.122851291711186
1149	0.039006412181589	-0.0182363502122377	0.0509067669460205	-0.0572427623938267	0.0119003547644315	0.0691431171582582
1179	0.0191097533500656	0.438491261962894	0.465242559268833	0.419381508612828	0.446132805918767	0.0267512973059393
1184	-0.51830402181045	-0.0503857640226068	-0.23553119486459	0.467918257787843	0.28277282694586	-0.185145430841983
1187	0.0754873058109937	-0.01050076007899	0.0461369939984732	-0.0859880658899837	-0.0293503118125205	0.0566377540774632
1189	-0.0855777446300833	-0.10841461071385	-0.260510798671094	-0.0228368660837667	-0.17493305404101	-0.152096187957244
1203	0.0745816414708012	0.490568624310045	0.890441419588754	0.415986982839243	0.815859778117953	0.399872795278709
1215	-0.264088710462212	-0.00754791309875724	-0.0997712780919969	0.256540797363455	0.164317432370215	-0.0922233649932396
1267	-0.161035132629795	-0.0114515967488483	0.141367526707593	0.149583535880947	0.302402659337389	0.152819123456442
1270	0.293370493691937	0.142314944597325	0.41378789563607	-0.151055549094612	0.120417401944133	0.271472951038745
1293	-0.0185411988013013	-0.415139153687345	-0.0166742310658703	-0.396597954886044	0.00186696773543099	0.398464922621475
1296	0.517428291481128	0.190961274583032	0.375172194727358	-0.326467016898096	-0.14225609675377	0.184210920144326
1302	-0.0649760909944116	0.0944009754672935	0.332458925986489	0.159377066461705	0.397435016980901	0.238057950519196
1304	0.475238326364265	0.612644806840051	1.11052684569904	0.137406480475786	0.63528851933478	0.497882038858994
1316	-0.657737807469731	0.00277659955582842	-0.577042291639952	0.66051440702556	0.0806955158297793	-0.57981889119578
1319	0.437959614373563	0.288157311122054	0.127690992839541	-0.14980230325151	-0.310268621534022	-0.160466318282512
1333	0.507884199576813	0.215904747900896	0.311925690314644	-0.291979451675917	-0.195958509262169	0.0960209424137484
1340	-0.329492791653992	0.0377847877254689	0.298905679755472	0.367277579379461	0.628398471409464	0.261120892030003
1345	0.0212855113188306	0.144170694585228	-0.100911331047587	0.122885183266398	-0.122196842366418	-0.245082025632815
1361	0.00489111305646527	0.113430777412975	0.00547855070726047	0.10853966435651	0.000587437650795204	-0.107952226705715
1366	0.233206630537397	-0.171767787794833	-0.244762320107204	-0.40497441833223	-0.477968950644601	-0.0729945323123714
1376	0.381034779107676	0.469642388644724	0.330759631641783	0.0886076095370475	-0.0502751474658929	-0.13888275700294
1394	-0.41471648681571	-0.162280200866594	-0.116795010442925	0.252436285949117	0.297921476372785	0.0454851904236687
1427	0.164119020542115	0.219340905133638	0.039933865601208	0.0552218845915232	-0.124185154940907	-0.17940703953243
1460	0.24789470402174	0.419962435644227	0.190214677032336	0.172067731622486	-0.0576800269894047	-0.229747758611891
1488	-0.220155564668364	-0.163547765808898	0.336977593643007	0.0566077988594655	0.55713315831137	0.500525359451905
1495	-0.0444711849200239	0.00041412956142807	0.0370521264677623	0.044885314481452	0.0815233113877862	0.0366379969063343
1504	0.0237364669597875	-0.0645324715120102	-0.145569689939949	-0.0882689384717976	-0.169306156899736	-0.0810372184279384
1516	0.0258102198659963	0.032362210553015	-0.202166171956031	0.00655199068701863	-0.227976391822028	-0.234528382509046
1533	-0.0330455974962195	-0.0315478858713564	-0.465022523877479	0.00149771162486313	-0.43197692638126	-0.433474638006123
1546	0.55806151395948	0.19439989385006	0.280456050927694	-0.36366162010942	-0.277605463031786	0.0860561570776337
1548	0.016560189367095	0.209071770464681	0.0807187273281721	0.192511581097586	0.0641585379610771	-0.128353043136509
1587	0.0942492513649197	-0.28013240217227	-0.153817098845795	-0.37438165353719	-0.248066350210714	0.126315303326476
1599	0.506986949544416	0.112005420563753	0.486067436381044	-0.394981528980663	-0.0209195131633718	0.374062015817291
1611	-0.00530494686877934	0.308688501568416	-0.123026540773993	0.313993448437195	-0.117721593905214	-0.431715042342408
1619	0.209655059818632	-0.138302426930886	-0.081719468195593	-0.347957486749518	-0.291374528014225	0.0565829587352928
1638	0.0528498905895768	0.00901743333870847	-0.170801254635889	-0.0438324572508684	-0.223651145225466	-0.179818687974598
1640	-0.201700582212616	0.0612396718977068	0.0302089379630878	0.262940254110322	0.231909520175703	-0.0310307339346191
1658	-0.336942804038429	-0.28517777766892	-0.0298098058416834	0.0517650263695096	0.307132998196746	0.255367971827236
1665	0.0250920131707934	-0.226715523951097	0.0792251281799927	-0.25180753712189	0.0541331150091994	0.30594065213109
1692	-0.0505697222579651	0.0744630566660234	0.0130965771498995	0.125032778923989	0.0636662994078647	-0.0613664795161239
1693	-0.307626736637105	-0.0345958816639131	-0.0843635846304974	0.273030854973192	0.223263152006608	-0.0497677029665843
1701	-0.239351471128592	0.0338702013164968	-0.204480293359731	0.273221672445089	0.0348711777688612	-0.238350494676228
1729	-0.103124471778485	-0.228554082946266	-0.213159297874439	-0.125429611167782	-0.110034826095954	0.0153947850718275
1743	0.010002828303073	-0.314415351761854	-0.349793467636584	-0.324418180064927	-0.359796295939657	-0.0353781158747297
1753	0.273333974495942	0.0599386678818646	-0.311064031111551	-0.213395306614077	-0.584398005607493	-0.371002698993416
1760	0.429257888231955	0.0879853441538295	0.140824338085332	-0.341272544078125	-0.288433550146623	0.0528389939315022
1768	0.370752700517706	-0.419271913599734	-0.140603987232864	-0.79002461411744	-0.51135668775057	0.27866792636687
1775	-0.213150419908867	0.168315228318426	0.0537371649923248	0.381465648227293	0.266887584901191	-0.114578063326101
1778	0.0423413698906417	0.0655648465561163	0.0841481834130849	0.0232234766654746	0.0418068135224432	0.0185833368569686
1795	0.514174399943707	-0.0438600124519253	-0.210223120910346	-0.558034412395633	-0.724397520854053	-0.166363108458421
1796	0.276374245767899	-0.312737064770441	0.0742848024489277	-0.58911131053834	-0.202089443318971	0.387021867219369
1807	0.212178104375484	-0.0625982420116732	0.0783799570493309	-0.274776346387158	-0.133798147326153	0.140978199061004
1828	-0.2627358278797	-0.114067313786918	-0.439779072137013	0.148668514092782	-0.177043244257312	-0.325711758350095
1829	-0.478109410732271	-0.470292000367842	-0.496262886583125	0.007817410364429	-0.0181534758508537	-0.0259708862152827
1831	0.0718920052516598	-0.194574658429435	0.681364131157471	-0.266466663681095	0.609472125905811	0.875938789586906
1844	0.458971137664526	-0.263723744186053	0.253146107567907	-0.72269488185058	-0.205825030096619	0.51686985175396
1847	-0.163393458071576	-0.252854914623574	-0.255240551811904	-0.0894614565519972	-0.0918470937403271	-0.00238563718832993
1848	-0.0401517889946618	-0.0597158596224175	-0.692444602224291	-0.0195640706277558	-0.652292813229629	-0.632728742601873
1878	0.0748551692651998	0.0819172611648233	0.0725807675049932	0.00706209189962349	-0.00227440176020657	-0.00933649365983005
1883	0.0940105598957156	-0.0642893435871734	-0.0791736941243081	-0.158299903482889	-0.173184254020024	-0.0148843505371347
1907	0.0487138056804833	0.0639788891654174	0.177498092954758	0.015265083484934	0.128784287274275	0.11351920378934
1921	0.0141055424808074	-0.199129631466033	0.0975250615782784	-0.21323517394684	0.083419519097471	0.296654693044311
1926	-0.256355881052429	-0.207617788082896	-0.175216180966573	0.0487380929695325	0.0811397000858562	0.0324016071163237
1927	0.119596385704339	-0.243738143126048	-0.536506301369563	-0.363334528830387	-0.656102687073902	-0.292768158243515
1931	-0.171504527916679	-0.288644880173102	-0.257551310111412	-0.117140352256423	-0.0860467821947329	0.0310935700616905
1938	-0.9907165876602	-0.706759840019119	-0.779577347457789	0.283956747641081	0.211139240202411	-0.0728175074386702
1941	0.270804307343244	-0.115716642217562	0.167635666472327	-0.386520949560805	-0.103168640870917	0.283352308689889
1978	0.570056224554701	-0.196039606739208	0.185364445812825	-0.76609583129391	-0.384691778741877	0.381404052552033
1983	0.671394627043983	0.244296198080749	0.526491799173527	-0.427098428963234	-0.144902827870456	0.282195601092778
1990	0.362295442316581	0.192098108663033	0.138140315848467	-0.170197333653548	-0.224155126468113	-0.0539577928145651
2040	0.871655221076787	0.588814838907379	0.896522969439376	-0.282840382169408	0.024867748362589	0.307708130531997
2041	-0.212168429404793	-0.140717815788323	-0.310465040251523	0.0714506136164704	-0.09829661084673	-0.1697472244632
2048	-0.189516834435305	-0.558288608809262	-0.164742439213396	-0.368771774373957	0.0247743952219093	0.393546169595866
2053	0.424741894747133	0.135787406920226	0.180536602658392	-0.288954487826907	-0.244205292088742	0.0447491957381659
2070	-0.606411750558601	0.105981825460207	-0.327736817857398	0.712393576018807	0.278674932701203	-0.433718643317605
2075	-0.626315507146433	-0.181452557858744	-0.334242143420397	0.444862949287689	0.292073363726035	-0.152789585561653
2084	-0.0368420271286085	0.106065691808684	0.0632940631615424	0.142907718937292	0.100136090290151	-0.0427716286471412
2097	0.108963468916469	-0.506758298498756	-0.421422806944497	-0.615721767415225	-0.530386275860966	0.085335491554259
2113	0.241586893546475	0.108867994939099	0.196974329001022	-0.132718898607376	-0.0446125645454531	0.0881063340619225
2134	0.123755254708581	0.260499658431767	0.332256583986702	0.136744403723186	0.208501329278121	0.0717569255549345
2136	0.26663392281879	-0.169282688771881	0.142195109646507	-0.43591661159067	-0.124438813172283	0.311477798418387
2142	-0.218210277330004	0.0862793640859131	-0.177252620216703	0.304489641415917	0.0409576571133009	-0.263531984302616
2157	-0.389370154381438	-0.294617065004506	-0.383501061721523	0.0947530893769322	0.00586909265991517	-0.088883996717017
2172	-0.468230996736081	0.0997958994341481	-0.190827969040913	0.56802689617023	0.277403027695169	-0.290623868475061
2183	0.0859304749569418	0.122599900510695	-0.441843312475726	0.0366694255537529	-0.527773787432668	-0.564443212986421
2190	-0.055770809234016	0.230395657855131	0.0096092595117182	0.286166467089148	0.0653800687457342	-0.220786398343413
2192	0.258460689657624	-0.0585809225325434	0.13061967261997	-0.317041612190167	-0.127841017037654	0.189200595152513
2193	0.36373352323398	0.348332875359662	0.231411949267899	-0.0154006478743183	-0.132321573966081	-0.116920926091763
2202	-0.350063532769669	-0.164284046690425	-0.265734629783619	0.185779486079244	0.0843289029860504	-0.101450583093193
2225	0.00359935982849957	-0.626766873462951	0.519546385726551	-0.63036623329145	0.515947025898051	1.1463132591895
2229	-0.0571553808195604	-0.0615616951949868	-0.0228084474946644	-0.00440631437542643	0.034346933324896	0.0387532477003224
2233	0.136234779993526	-0.0611918969603458	0.0573398125559824	-0.197426676953872	-0.0788949674375434	0.118531709516328
2235	-0.0546138146889859	0.163599897672712	-0.109736477330128	0.218213712361698	-0.0551226626411425	-0.27333637500284
2241	-0.236567193346678	-0.844415400130809	-0.182006622884253	-0.607848206784131	0.0545605704624248	0.662408777246556
2257	-0.5434856873206	-0.587866261066717	-0.859954981685396	-0.0443805737461173	-0.316469294364797	-0.272088720618679
2277	-0.423903146696988	-0.692404558124272	-0.843828663704068	-0.268501411427284	-0.41992551700708	-0.151424105579796
2339	0.0318942930971355	-0.701113044348971	-0.0873516302922824	-0.733007337446107	-0.119245923389418	0.613761414056689
2344	0.848108836311188	1.12609631481635	1.31007519482543	0.277987478505162	0.461966358514242	0.18397888000908
2382	-0.96143699368695	-0.306545744132753	-0.755055522975592	0.654891249554197	0.206381470711359	-0.448509778842839
2385	0.0848486307997731	-0.140659392231273	0.669982493803615	-0.225508023031047	0.585133863003842	0.810641886034889
2388	0.477515083885797	0.0294540250677787	0.27188822800463	-0.448061058818018	-0.205626855881167	0.242434202936851
2398	-0.291527112563226	-0.144015379542312	-0.127487831438323	0.147511733020913	0.164039281124902	0.016527548103989
2422	-0.0287997557919958	-0.235099121258256	0.0270879285226698	-0.20629936546626	0.0558876843146656	0.262187049780926
2429	-0.129592186986666	-0.175242387598559	-0.316511427424842	-0.0456502006118937	-0.186919240438176	-0.141269039826282
2443	-0.164721035162541	0.0357420451922466	-0.0150802212796605	0.200463080354788	0.149640813882881	-0.0508222664719071
2485	-0.0672987906120601	-0.0449648894626773	-0.0204070007396126	0.0223339011493828	0.0468917898724476	0.0245578887230647
2487	-0.0180451435470461	-0.706466755190563	0.066137707982358	-0.688421611643516	0.0841828515294041	0.772604463172921
2496	0.0972240995201372	0.445794495688894	0.150388930264104	0.348570396168757	0.0531648307439666	-0.29540556542479
2503	0.142243934072643	-0.0231895564501861	0.0564706623523471	-0.165433490522829	-0.0857732717202961	0.0796602188025332
2504	0.502899741867105	-0.0211410919578588	0.0456630731872134	-0.524040833824963	-0.457236668679891	0.0668041651450722
2517	-0.0736545636817769	-0.338844511224271	0.0623498887296237	-0.265189947542494	0.136004452411401	0.401194399953894
2518	0.0930818784606057	0.0680052778973749	0.0072855471113475	-0.0250766005632308	-0.0857963313492582	-0.0607197307860274
2526	-0.141464452941556	-0.0706202736875117	0.11568012981649	0.0708441792540439	0.257144582758046	0.186300403504002
2531	0.164174647479843	0.198294938209405	0.499134084968499	0.0341202907295616	0.334959437488656	0.300839146759094
2540	-1.02205196825624	-0.0982710859661059	-0.920884715384127	0.923780882290139	0.101167252872118	-0.822613629418021
2541	0.121637826268366	-0.310905664678201	-0.163033002994941	-0.432543490946567	-0.284670829263307	0.14787266168326
2553	0.0324870716091835	-0.0941725195920935	-0.00835479857987664	-0.126659591201277	-0.0408418701890602	0.0858177210122169
2573	0.358966666569849	0.216636890574663	0.607641789843438	-0.142329775995186	0.248675123273588	0.391004899268774
2574	0.122826400648446	-0.102223892349467	-0.0544209257331441	-0.225050292997913	-0.177247326381591	0.0478029666163228
2581	-0.0843795724348612	-0.0742056453125142	0.148018668677364	0.010173927122347	0.232398241112225	0.222224313989878
2590	0.0860460833675039	-0.0594557713280958	-0.246609345747828	-0.1455018546956	-0.332655429115332	-0.187153574419732
2607	-0.427099774597834	-1.10141401025671	-0.875882599540476	-0.674314235658877	-0.448782824942643	0.225531410716235
2609	-0.309465214963	-0.258220869562081	-0.0708577598053294	0.0512443454009189	0.238607455157671	0.187363109756752
2610	-0.082739070478896	0.157097823538421	0.132422432442724	0.239836894017317	0.21516150292162	-0.024675391095697
2615	-0.307987654957066	-0.185200566853703	0.0288907313094964	0.122787088103362	0.336878386266562	0.214091298163199
2616	-0.0936170869604386	-0.109085506421579	-0.00706598410103525	-0.0154684194611409	0.0865511028594033	0.102019522320544
2633	0.137691955672363	0.217714540028984	0.222961907065355	0.0800225843566214	0.0852699513929924	0.00524736703637101
2635	0.128329694220907	-0.0211354093179011	-1.1447285803718	-0.149465103538808	-1.27305827459271	-1.1235931710539
2649	-0.155056176914808	-0.0842119452412521	-0.0991757544544765	0.070844231673556	0.0558804224603316	-0.0149638092132244
