id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
1593	-0.0999017020670839	-0.0145382236859634	-0.00339873513736252	0.0853634783811205	0.0965029669297214	0.0111394885486009
1597	-0.0617297367953937	0.0916371589541253	0.0446453453301938	0.153366895749519	0.106375082125587	-0.0469918136239315
1598	0.0785410173252374	-0.0284090896251182	0.0811684785186319	-0.106950106950356	0.00262746119339456	0.10957756814375
1613	0.249344278726422	0.440966173906724	0.982456144160433	0.191621895180303	0.733111865434012	0.541489970253709
1617	-0.216465805252715	-0.261715383776558	-0.121723498257736	-0.0452495785238438	0.0947423069949785	0.139991885518822
1627	-0.440252152755305	-0.307149098697493	-0.601661952056775	0.133103054057812	-0.16140979930147	-0.294512853359282
1637	-0.625185894531102	-1.10193356400873	-0.938059995864234	-0.476747669477631	-0.312874101333131	0.1638735681445
1644	0.445133470520417	-0.135350906860559	1.29987279915079	-0.580484377380976	0.854739328630373	1.43522370601135
1675	0.371573268353178	0.0639443633413057	0.376575279112949	-0.307628905011872	0.00500201075977095	0.312630915771643
1676	0.41169548919851	0.255124023881915	0.78765224246085	-0.156571465316595	0.37595675326234	0.532528218578934
1688	0.420101830247227	0.0949463038606672	0.34074618773677	-0.32515552638656	-0.0793556425104571	0.245799883876103
1703	-0.227558612608499	-0.263239004224541	-0.152788781514501	-0.0356803916160422	0.0747698310939977	0.11045022271004
1710	0.140341773298393	-0.0680593129207889	0.0446580195135073	-0.208401086219182	-0.0956837537848859	0.112717332434296
1732	0.250810805704017	0.195953881370521	0.245801273956579	-0.0548569243334965	-0.00500953174743825	0.0498473925860582
1742	0.112433594953069	-0.0182240858123999	0.0698593941020008	-0.130657680765469	-0.0425742008510679	0.0880834799144008
1761	-0.0388173910125267	-0.00825585268287964	0.0850921874681282	0.030561538329647	0.123909578480655	0.0933480401510078
1762	0.0720078936411745	-0.125551208467373	-0.0294606891462044	-0.197559102108548	-0.101468582787379	0.0960905193211689
1763	-0.0398983312236909	-0.330503768766324	-0.0110786189471743	-0.290605437542634	0.0288197122765166	0.31942514981915
1769	-0.0928806527212794	0.0707191652606447	0.0322049882830425	0.163599817981924	0.125085641004322	-0.0385141769776022
1771	0.641075476992431	0.409856836903818	0.36703619441345	-0.231218640088613	-0.274039282578981	-0.0428206424903683
1772	-0.28473548745705	-0.484489925461671	-0.525998276259032	-0.199754438004621	-0.241262788801983	-0.0415083507973616
1776	0.0622060847199775	0.488685718817208	-0.0686978490930182	0.426479634097231	-0.130903933812996	-0.557383567910226
1807	0.00738831690880512	0.332552026783886	0.481612465778674	0.325163709875081	0.474224148869869	0.149060438994788
1814	0.0522001864893817	0.35586921584353	-0.24721847033737	0.303669029354148	-0.299418656826752	-0.6030876861809
1824	0.618832632401197	0.276023759816502	0.175776186446165	-0.342808872584695	-0.443056445955032	-0.100247573370337
1827	-0.00808579954711136	-0.0861825583248419	0.148108669410574	-0.0780967587777305	0.156194468957686	0.234291227735416
1838	-0.305476236204582	-0.25973636819647	0.0544038155497994	0.045739868008112	0.359880051754381	0.314140183746269
1840	-0.176058591251618	-0.297039524763206	-0.317081681998693	-0.120980933511588	-0.141023090747075	-0.0200421572354873
1850	0.247439830292376	0.0348354099253111	-0.0327633476371738	-0.212604420367065	-0.28020317792955	-0.0675987575624849
1859	0.0856117884240611	-0.058751569009399	0.200578198673253	-0.14436335743346	0.114966410249192	0.259329767682652
1866	0.143820806689025	-0.00157285462803414	0.0952761080900814	-0.145393661317059	-0.0485446985989438	0.0968489627181155
1888	0.00378894745166175	-0.064091910158755	0.164091472385545	-0.0678808576104167	0.160302524933883	0.2281833825443
1902	-1.52757832412451	0.887728432295729	-1.58606719233363	2.41530675642024	-0.0584888682091178	-2.47379562462935
1914	0.316913942670034	0.280388115052233	0.631001119455419	-0.0365258276178006	0.314087176785385	0.350613004403186
1919	0.252306749584739	0.455478757368741	-0.0667685846687656	0.203172007784003	-0.319075334253504	-0.522247342037507
1931	0.0744135232343316	-0.312277474222682	0.076340138539294	-0.386690997457014	0.00192661530496241	0.388617612761976
1944	-0.240885353043806	0.654626599290369	0.0128943834167539	0.895511952334174	0.25377973646056	-0.641732215873615
1959	0.341990167721209	0.343816490683006	0.550726305713437	0.00182632296179669	0.208736137992228	0.206909815030432
1969	-0.524785411851579	-0.602452783102404	-0.780287023062211	-0.077667371250825	-0.255501611210632	-0.177834239959807
1989	1.48356903893668	1.46909705794781	1.75142902321613	-0.0144719809888664	0.267859984279455	0.282331965268321
1990	-0.111587734205699	0.0899134379809836	-0.103546555783838	0.201501172186682	0.00804117842186097	-0.193459993764821
2022	-0.124797854327023	-0.0872496037240463	-0.0830552260501856	0.0375482506029767	0.0417426282768374	0.00419437767386074
2040	-0.307924280820408	0.626105597599941	0.281171508252863	0.934029878420349	0.589095789073271	-0.344934089347078
2066	-0.0402187926590566	0.465848143772603	0.479190241749575	0.50606693643166	0.519409034408631	0.0133420979769714
2068	0.495325092168893	0.164228571255673	0.402453440746775	-0.33109652091322	-0.0928716514221173	0.238224869491102
2070	-0.112851740450773	0.00735086498670542	-0.0407706327639137	0.120202605437479	0.0720811076868596	-0.0481214977506192
2082	-0.0632816863697458	0.0902948837118003	0.161982586322439	0.153576570081546	0.225264272692185	0.071687702610639
2107	-0.230531609314094	-0.166346618372168	-0.0865688086455735	0.0641849909419257	0.14396280066852	0.0797778097265943
2148	0.349039971949507	-0.940933163514318	-0.530887360370128	-1.28997313546382	-0.879927332319635	0.41004580314419
2165	0.100766456394669	0.0588117088973699	0.0676219883068614	-0.0419547474972989	-0.0331444680878075	0.00881027940949147
2202	0.370611153481363	-0.244423393974163	0.119393149535851	-0.615034547455527	-0.251218003945512	0.363816543510014
2213	0.749260353567069	0.524107913113255	0.623310632841331	-0.225152440453813	-0.125949720725738	0.0992027197280759
2231	-0.0808345269934435	0.139761890309717	-0.072619324005338	0.220596417303161	0.00821520298810546	-0.212381214315055
2240	-0.244669261691725	0.320385668210775	0.320157612457405	0.565054929902499	0.56482687414913	-0.000228055753369205
2253	-0.210350907107037	0.175809368129561	-0.0661396908707376	0.386160275236598	0.1442112162363	-0.241949059000299
2257	0.217544644434446	0.104847765896089	0.0425347043964298	-0.112696878538357	-0.175009940038016	-0.0623130614996595
2260	-0.38689867581158	0.267529605769451	0.201492339817156	0.654428281581031	0.588391015628736	-0.0660372659522948
2277	0.030607440283688	-0.39891740419266	-0.285441086720165	-0.429524844476348	-0.316048527003853	0.113476317472495
2279	-0.700787087841	-0.0102458271390856	-0.194555123244757	0.690541260701914	0.506231964596243	-0.184309296105672
2291	-0.0395729920022933	-0.235325356577811	-0.102354563431776	-0.195752364575517	-0.0627815714294823	0.132970793146035
2302	-0.127556724938554	0.101677936010013	-0.0951747731176566	0.229234660948567	0.0323819518208976	-0.19685270912767
2303	0.371761579469341	0.0662723999904059	0.374517882200803	-0.305489179478935	0.00275630273146162	0.308245482210397
2329	0.323322056444383	0.0769636020886573	0.354977023300118	-0.246358454355725	0.0316549668557357	0.278013421211461
2338	-0.585165677261852	-0.189842879109203	-0.501357886853324	0.395322798152649	0.0838077904085279	-0.311515007744121
2346	-0.0128533375720898	0.369213677132655	0.14781401504878	0.382067014704745	0.16066735262087	-0.221399662083875
2351	0.434823888508955	0.0972235087911479	0.132564480291683	-0.337600379717807	-0.302259408217272	0.0353409715005349
2364	-1.98698224563965	-2.31057405085655	-2.55336012480881	-0.323591805216904	-0.566377879169162	-0.242786073952258
2367	0.20216592261452	-0.00713298787158993	0.657395144703645	-0.20929891048611	0.455229222089125	0.664528132575235
2373	0.161888410835743	-0.198504610913731	-0.0573099170872978	-0.360393021749474	-0.219198327923041	0.141194693826434
2390	0.154868682018593	0.160975073217489	0.102694788207687	0.00610639119889667	-0.0521738938109059	-0.0582802850098025
2405	0.0438235799666677	-0.08478198948402	0.104590192480834	-0.128605569450688	0.060766612514166	0.189372181964854
2435	-0.272800774201519	0.337893206155281	-0.134363249628612	0.6106939803568	0.138437524572907	-0.472256455783893
2452	0.294527237738275	0.199066943799841	0.0721129753744185	-0.0954602939384347	-0.222414262363857	-0.126953968425422
2457	-0.0173472390166113	-0.0512481089538244	0.0607338406420939	-0.0339008699372132	0.0780810796587052	0.111981949595918
2465	0.228698781830531	0.19896737192707	0.620519410992092	-0.0297314099034607	0.391820629161561	0.421552039065021
2480	0.172763717238911	-0.331433960838576	-0.0273903852641084	-0.504197678077487	-0.200154102503019	0.304043575574468
2486	0.149875241101256	0.24866381251196	0.557929529239278	0.0987885714107037	0.408054288138022	0.309265716727318
2489	-0.127754355082585	-0.0986489496699732	-0.0847294463066957	0.0291054054126118	0.0430249087758893	0.0139195033632775
2490	0.177003343582173	-0.0386520603139441	0.37875017547417	-0.215655403896117	0.201746831891997	0.417402235788114
2493	-0.278953175540705	0.119501938204227	-0.562052255475524	0.398455113744933	-0.283099079934818	-0.681554193679751
2515	0.362642325286792	0.47816098647102	0.41378143815072	0.115518661184229	0.0511391128639282	-0.0643795483203003
2535	0.113610323475309	0.33936857059845	-0.0469990109665062	0.225758247123141	-0.160609334441815	-0.386367581564956
2568	1.73896175302235	0.29844205477527	0.933372818593564	-1.44051969824708	-0.805588934428789	0.634930763818294
2579	-0.0891706207621133	0.0452716486780612	0.177190787915071	0.134442269440174	0.266361408677184	0.131919139237009
2587	0.0271309945480391	-0.167764470544168	0.0348859778654448	-0.194895465092207	0.00775498331740569	0.202650448409613
2590	0.21194549549695	0.144084857409218	0.516043438584495	-0.0678606380877325	0.304097943087544	0.371958581175277
2591	-0.319403401869274	-0.124169342962558	-0.312821310049827	0.195234058906716	0.00658209181944731	-0.188651967087268
2610	0.514867812099104	-0.141707634032383	0.00359562438864456	-0.656575446131487	-0.51127218771046	0.145303258421028
2629	0.213011568712032	0.313616647266311	0.127915347351871	0.100605078554279	-0.0850962213601604	-0.18570129991444
2655	-0.0206104159041125	-0.514372993439908	-0.165035244111542	-0.493762577535796	-0.14442482820743	0.349337749328366
2668	0.365090285920254	-0.0383466270809585	0.0511897945280387	-0.403436913001213	-0.313900491392215	0.0895364216089972
2669	0.130047921995322	-0.326947481632126	0.159895143097362	-0.456995403627448	0.0298472211020397	0.486842624729488
2678	-0.18022905168731	-0.28315559282477	-0.218558424661961	-0.102926541137459	-0.0383293729746512	0.0645971681628083
2679	0.107554382341987	0.231741002334046	0.234598797876583	0.124186619992059	0.127044415534597	0.0028577955425374
2695	0.0788840640103982	0.17097241443292	0.141509279482563	0.0920883504225217	0.0626252154721643	-0.0294631349503574
2705	-0.185611918047432	-0.00617819379942594	0.0713171420783018	0.179433724248006	0.256929060125734	0.0774953358777277
2709	0.155773716499794	0.0155282723759141	0.16976168821098	-0.14024544412388	0.0139879717111861	0.154233415835066
2712	-0.00153210398781971	0.201608710956119	-0.138541307300542	0.203140814943938	-0.137009203312722	-0.340150018256661
2726	0.0341057749186326	0.0921382663588555	0.0885340300587236	0.0580324914402229	0.0544282551400909	-0.00360423630013197
2730	-0.082302584823385	-0.169913998587074	-0.0266284202752007	-0.0876114137636894	0.0556741645481843	0.143285578311874
2741	-0.0363755721821404	0.21476620019302	0.0736718969531534	0.25114177237516	0.110047469135294	-0.141094303239867
2776	0.0454519173894929	0.021893418119495	0.187120984119131	-0.0235584992699978	0.141669066729638	0.165227565999636
2786	-0.0950677120695241	-0.0628094208571077	-0.200772318809196	0.0322582912124164	-0.105704606739672	-0.137962897952088
2790	-0.162991873659141	0.084479484503334	0.0192923971774011	0.247471358162475	0.182284270836542	-0.0651870873259329
2794	0.159550771117414	0.157709161980603	-0.0860550565533748	-0.00184160913681006	-0.245605827670788	-0.243764218533978
2828	-0.139988993253654	-0.407419688784146	-0.0165942203035589	-0.267430695530492	0.123394772950095	0.390825468480587
2832	-0.207607136285246	0.292178801507853	0.525375175978914	0.499785937793099	0.73298231226416	0.233196374471061
2836	0.345637947801683	0.587351031834651	0.651300850811274	0.241713084032968	0.305662903009591	0.0639498189766228
2850	0.180632766801994	-0.0815200199563134	0.100505636824706	-0.262152786758308	-0.0801271299772882	0.182025656781019
2851	-0.103111057904565	-0.155580634008969	-0.0224165587485122	-0.0524695761044041	0.080694499156053	0.133164075260457
2854	-0.794551354174879	-0.191736431629704	-0.551182364071358	0.602814922545175	0.243368990103521	-0.359445932441654
2861	-0.00827839928851391	-0.0952565869439153	-0.160004318227866	-0.0869781876554014	-0.151725918939352	-0.0647477312839506
2867	0.482100142172847	0.435114863746733	0.312098804977338	-0.0469852784261139	-0.170001337195509	-0.123016058769395
2874	0.388807861779902	0.1342970376601	0.112659257791296	-0.254510824119802	-0.276148603988606	-0.0216377798688041
2888	0.0369900892521337	-0.0667266059956562	0.0121999918708564	-0.10371669524779	-0.0247900973812773	0.0789265978665126
2893	-0.0844096731586942	0.145850224107914	0.33034206334336	0.230259897266608	0.414751736502054	0.184491839235446
2919	-0.496005361855993	-1.02020309009978	-0.247062114536264	-0.524197728243785	0.248943247319729	0.773140975563514
2934	0.370046232678341	0.220828164175188	-0.207956361331575	-0.149218068503153	-0.578002594009915	-0.428784525506763
2940	-0.0985125966793839	-0.438498997282297	-0.210142969276839	-0.339986400602913	-0.111630372597455	0.228356028005458
2948	0.124130613009231	2.71882982310943	2.20287568688019	2.5946992101002	2.07874507387096	-0.51595413622924
3008	0.0663695581563699	0.154187363681706	0.0280979035429163	0.0878178055253363	-0.0382716546134536	-0.12608946013879
3024	0.117414169918137	-0.0887527263639249	-0.182964352525469	-0.206166896282062	-0.300378522443606	-0.0942116261615441
3032	-0.978247599623008	-0.991378118828765	-1.49072600043272	-0.0131305192057568	-0.512478400809709	-0.499347881603952
3034	0.0507229142044328	-0.0890728796217161	-0.185200253047344	-0.139795793826149	-0.235923167251777	-0.0961273734256277
3057	-0.0432470671878208	0.0745884770900855	0.164537597341362	0.117835544277906	0.207784664529183	0.0899491202512764
3095	0.333008987320907	0.0300018783810784	0.427617586161658	-0.303007108939829	0.0946085988407513	0.39761570778058
3099	-0.232543623953639	-0.524730409898898	-0.222630362773061	-0.29218678594526	0.00991326118057761	0.302100047125837
3114	-0.41696382884085	-1.47873304808379	-1.71518333826221	-1.06176921924294	-1.29821950942136	-0.236450290178417
3128	0.219582395701665	0.0355043550716029	0.224306715739189	-0.184078040630062	0.00472432003752341	0.188802360667586
3129	0.3563634348122	0.856179019230001	0.221302913568814	0.499815584417801	-0.135060521243385	-0.634876105661186
3139	0.0275760381525968	-0.179544546552202	0.452124492314838	-0.207120584704798	0.424548454162242	0.63166903886704
3143	0.188023539971115	-0.0155556533645844	0.138215303802781	-0.2035791933357	-0.0498082361683338	0.153770957167366
